scheme_code,return_1m,return_3m,return_6m,return_1y,return_3y,cagr_1y,cagr_3y,cagr_5y,volatility,sharpe_ratio,sortino_ratio,max_drawdown,beta,risk_level,horizon
146388,-0.5895528975592534,2.2074263822507323,-2.8887497210955293,2.24164306206196,65.55407528551346,2.24164306206196,18.298696315868423,15.118874389927385,0.3901458497541631,-0.6007716316750946,-0.42730442442323496,-90.57799834796538,,High,Long Term
146405,-8.049886621315206,-3.1063321385901954,-9.537088678192973,-4.756312389900186,15.035460992907801,-4.756312389900186,4.779722938547559,4.349322003439293,0.1654467289454525,0.0306371406583925,0.034290863705106964,-34.048257372654156,,Moderate,Long Term
146407,-1.1925795053003507,4.337686567164178,-2.3570493234395418,3.4690101757631764,46.8811556139199,3.4690101757631764,13.672486576004662,10.33568036241621,0.16111623542001755,0.337901303769903,0.3920901399768574,-33.91761612620508,,Moderate,Long Term
146408,-7.921291624621595,-2.7703782631859353,-9.022931206380846,-3.59218172213418,19.829284307288255,-3.59218172213418,6.215440643406667,5.933995855226604,0.16539051500297614,0.1385871232670457,0.15532308056241034,-33.91761612620508,,Moderate,Long Term
146409,-1.2916045702930812,3.9769754055468454,-2.9311187103077563,2.211934156378592,41.02200141944643,2.211934156378592,12.140449178822067,8.68893024397317,0.1608674233153271,0.2236678692581957,0.2588610465737847,-33.98926654740608,,Moderate,Long Term
146445,0.2980378515976989,0.9227513900931461,1.9568292134108933,3.935543594910995,25.053965875824247,3.935543594910995,7.7372343985606,,0.015117752568872586,1.053304165880073,1.1487096323662616,-2.0052146332285137,,Low,Medium Term
146446,0.29994001199760145,0.9333026203960371,1.9798563460535323,3.985204824798294,25.24097691746663,3.985204824798294,7.790912603816236,,0.015116267903788089,1.0904639671281655,1.1862347490559209,-2.003277602156417,,Low,Medium Term
146448,0.2972449503932939,0.9227513900931461,1.9568292134108933,3.935543594910995,25.05519851752551,3.935543594910995,7.737588381660698,,0.01511785479561569,1.0532970434506126,1.1457539963851269,-2.0052146332285137,,Low,Medium Term
146450,0.29994001199760145,0.9333026203960371,1.9798563460535323,3.985204824798294,25.24097691746663,3.985204824798294,7.790912603816236,,0.015116034323118031,1.0904808175334295,1.1862853107488682,-2.003277602156417,,Low,Medium Term
146455,-0.017205358240146573,-0.478305014251279,-3.9111819765553446,-3.861788617886186,25.079369960103627,-3.861788617886186,7.744529330394823,6.25798476925421,0.06200027629539219,0.10300362940818118,0.11686926851329311,-13.735428281804351,,Low,Long Term
146456,-0.017204406785908954,-0.48010470563772945,-3.9143785060525516,-3.8649911675912807,25.08051932079358,-3.8649911675912807,7.744859352703304,6.258983298956733,0.061998292752308386,0.10314224407840973,0.11700028684838672,-13.734506750218856,,Low,Long Term
146457,0.11074620025968152,-0.10887019950464039,-3.1824920727879014,-2.350962894376951,31.083426791722314,-2.350962894376951,9.441640758403103,7.9712126796200655,0.06196884018641828,0.39965946421539267,0.45200864854234307,-13.596908065640246,,Low,Long Term
146458,0.24875621890545485,0.026788691891765914,-3.0608406317719217,-2.2482235400972383,31.1170193706509,-2.2482235400972383,9.450988782123272,7.967221216586062,0.061971853063679944,0.3922888757499602,0.4436286936440063,-13.606972167556918,,Low,Long Term
146465,-20.869799167550283,-20.40814702207082,-19.637403966697743,-17.8442326651331,-1.8510884714288411,-17.8442326651331,-0.6208763873574163,,0.12257920862580021,-0.532588254965302,-0.23840585449574025,-21.08274474213787,,Moderate,Medium Term
146466,-0.8379195795527816,-0.2623101243729109,-1.1594002352406263,-2.991734895813125,-1.7334224283636623,-2.991734895813125,-0.5811786185248358,,0.04265073838191595,-1.5305160612505506,-0.8087892100782921,-6.005320098882394,,Low,Medium Term
146467,-20.2418267811994,-19.77923244769606,-19.006698146063318,-17.20757716253809,-1.7334224283636623,-17.20757716253809,-0.5811786185248358,,0.1189933751594627,-0.5485821377050722,-0.24815585713649826,-20.454997414787425,,Moderate,Medium Term
146468,0.2975295551300272,0.8826736495252341,1.859590472210626,4.1324350969438095,24.403745362463948,4.1324350969438095,7.550182552016316,,0.01681991197882919,0.9655543347113758,1.1128207936790095,-2.2435209049255445,,Low,Medium Term
146469,0.29590282264173595,0.8776151970222079,1.8490770813253565,4.11147171810835,23.570221296332683,4.11147171810835,7.309443210333533,,0.016783841818647807,0.7995234526409143,0.9258715448095658,-2.2441821673624185,,Low,Medium Term
146470,-0.8428358948934123,-0.26429960604398284,-1.160377172000715,-2.991734895813125,-1.8510884714288411,-2.991734895813125,-0.6208763873574163,,0.043999365507891935,-1.4837542783505584,-0.7752430357876232,-6.01062079984962,,Low,Medium Term
146472,0.29911300266498575,0.8656069248553999,1.826037796801816,3.750730314426076,23.70342026255372,3.750730314426076,7.3479864075174595,,0.017371110580953787,0.7721326090210305,0.9038121404801129,-2.356956650272779,,Low,Medium Term
146473,0.321266754021754,0.927536231884063,1.9517086475212775,4.011752093034682,24.635193974816616,4.011752093034682,7.616838957141314,,0.0173810885792446,0.934041202006974,1.085932469633454,-2.342828549983922,,Low,Medium Term
146475,0.34080180532847226,1.043478260869568,2.6260009420631114,5.841632256497431,28.418601909701756,5.841632256497431,8.694936330018187,,0.018778681875496462,1.4001357582327363,1.3429853534568832,-2.360584150619227,,Low,Medium Term
146476,-23.26462959836707,-22.730995688389566,-21.53293262817595,-19.05128101347796,-1.7749270678833473,-19.05128101347796,-0.595177693035498,,0.1358614997158074,-0.47912502913602334,-0.19606568663624113,-23.51640955433012,,Moderate,Medium Term
146477,-2.323718731380453,-3.6599581884218413,-4.055571013269121,-4.427857368134336,-1.6880167523619427,-4.427857368134336,-0.5658682800599779,,0.04429187467455791,-1.4693062774975625,-0.739385391589851,-5.257273872798418,,Low,Medium Term
146478,0.30963596433366547,0.9567696333034004,2.447452683638196,5.471013014564896,27.075570935616746,5.471013014564896,8.314688865177565,,0.01876423918164679,1.1885994343539605,1.1536735533215938,-2.381722168337108,,Low,Medium Term
146479,-2.7436029604847256,-8.461791951960752,-7.109814776970658,-4.368449238772854,-1.6899497635643357,-4.368449238772854,-0.5665199759635198,,0.07575012497418741,-0.8591184440109914,-0.3724733810470271,-10.24715306965549,,Low,Medium Term
146480,-22.39760363800034,-21.896966478178005,-20.743112576482904,-18.404647671268638,-1.6899497635643357,-18.404647671268638,-0.5665199759635198,,0.1308326963376617,-0.49741640525013553,-0.20530687055983468,-22.629363703887094,,Moderate,Medium Term
146481,-2.3656795836872635,-3.7332255145459126,-4.132833545838888,-4.4771557117884715,-1.7633479051034073,-4.4771557117884715,-0.5912717677352797,,0.04591360719518665,-1.4177636867666426,-0.6997300075287942,-5.341574926876358,,Low,Medium Term
146482,-2.8069356970686576,-8.746635032166816,-7.31729922609945,-4.413240677901298,-1.7643129396047064,-4.413240677901298,-0.5915972849584561,,0.07885941124944629,-0.8254518259576449,-0.35169522349532434,-10.568938363519232,,Low,Medium Term
146484,-23.242836637729212,-22.705314009661837,-21.494123835169066,-19.035551489341028,-1.7643129396047064,-19.035551489341028,-0.5915972849584561,,0.13574484816805477,-0.4795367624501869,-0.19468644251061737,-23.495929983475115,,Moderate,Medium Term
146485,-20.460691673825202,-19.996799871994874,-19.227817939501634,-17.7171444557812,-1.5108239604467388,-17.7171444557812,-0.50616570126919,,0.11989489392371191,-0.5423887803490105,-0.2463050465579099,-20.662625749738183,,Moderate,Medium Term
146486,-21.11760576157007,-20.622951079924757,-19.80560879572082,-18.19706327457157,-1.5554242961212772,-18.19706327457157,-0.5211863989110554,,0.12371131640617793,-0.5257096483507895,-0.2354881818348533,-21.33231589795228,,Moderate,Medium Term
146487,0.2831877953159534,0.9120422920916527,1.9511295380001181,3.996073459037164,25.152589092341017,3.996073459037164,7.765549109258951,,0.01642580686322572,1.0497523449661021,1.173221250948622,-2.3769860461783643,,Low,Medium Term
146488,0.26247971747637155,0.8472338893555698,1.816566374540618,3.7208307277095676,24.149545964898465,3.7208307277095676,7.476878666064057,,0.016414209803367767,0.866576491843043,0.9764363739601204,-2.3924347334105533,,Low,Medium Term
146497,-20.932365545487606,-20.464487393621255,-19.681295380068107,-17.8698730268237,-1.7893971833199074,-17.8698730268237,-0.600059236513828,,0.12335976337690482,-0.5266442371724763,-0.23410686960375995,-21.14870565600334,,Moderate,Medium Term
146498,0.3036197163053256,0.8971605821999518,1.8907023067531892,4.1886364756319905,24.588006521184024,4.1886364756319905,7.603255833885525,,0.01685257839286197,1.035509850846501,1.183219583847948,-2.267480358644869,,Low,Medium Term
146499,-0.8575819164229337,-0.2712621669060167,-1.2452968072604431,-3.09420212611321,-1.7893971833199074,-3.09420212611321,-0.600059236513828,,0.044170020680429876,-1.4708326480406464,-0.7576943587276997,-6.090059632812139,,Low,Medium Term
146500,-0.8536500728725693,-0.2702675748721073,-1.2443215484890358,-3.0913848241108766,-1.6889832674649496,-3.0913848241108766,-0.5661941301473794,,0.042826589011947004,-1.5168158647194903,-0.7925473996539307,-6.08564988730278,,Low,Medium Term
146501,-20.30094363682734,-19.83196780451828,-19.046693866977527,-17.228820924554068,-1.6889832674649496,-17.228820924554068,-0.5661941301473794,,0.11974620862542264,-0.5424810554824678,-0.24292391874327546,-20.51822119779041,,Moderate,Medium Term
146502,0.3020594236164298,0.8922701983357095,1.8805453014701046,4.168356578239463,23.725397668062698,4.168356578239463,7.354343252842588,,0.01681710354678533,0.867581450795616,0.99355008677001,-2.269325783940712,,Low,Medium Term
146512,-0.4407379870154826,4.938800242375274,2.3191328459793326,5.2717745889847345,67.18646423951449,5.2717745889847345,18.686239866960097,12.815931141116032,0.18134349031193953,0.4194772935139807,0.5053565212267156,-34.329542696020766,,High,Long Term
146513,-0.42641913494601,4.982370501695366,2.4044203179526935,5.4489047889033415,68.07909424740181,5.4489047889033415,18.897092082001855,13.05264504316579,0.17554998372582523,0.4485147483760652,0.5379246961864486,-34.30508727157573,,Moderate,Long Term
146514,-0.4407379870154826,4.938800242375274,2.3191328459793326,5.2717745889847345,67.18646423951449,5.2717745889847345,18.686239866960097,12.815931141116032,0.17555043813561697,0.43331977590204523,0.5197030980738006,-34.329542696020766,,Moderate,Long Term
146515,-0.42641913494601,4.982370501695366,2.4044203179526935,5.4489047889033415,68.07909424740181,5.4489047889033415,18.897092082001855,13.05264504316579,0.17554477379364794,0.44852805968900866,0.5379094857326172,-34.3041558780247,,Moderate,Long Term
146530,0.32429781613105835,0.9318351821495208,2.0082033134952715,4.094445538703972,25.08579881656805,4.094445538703972,7.746375257630311,,0.014811112855050159,1.1273182606681378,1.2590203819883423,-2.0806451612903287,,Low,Medium Term
146531,0.2969941319707736,0.8566152858060283,1.8558757236212697,3.7802248639003277,23.95118004578105,3.7802248639003277,7.419606031327142,,0.014781108453824373,0.8982282786113559,1.0112109755855783,-2.0951114067176646,,Low,Medium Term
146532,0.32429781613105835,0.9318351821495208,2.0082033134952715,4.094445538703972,25.08579881656805,4.094445538703972,7.746375257630311,,0.014809981779689623,1.1274043567840608,1.2562324024976097,-2.0806451612903287,,Low,Medium Term
146533,0.2969941319707736,0.8566152858060283,1.8558757236212697,3.7802248639003277,23.95118004578105,3.7802248639003277,7.419606031327142,,0.014781173219465718,0.8982243429068015,1.0112274884739856,-2.0951114067176646,,Low,Medium Term
146535,0.2969941319707736,0.8566152858060283,1.8558757236212697,3.7810821974390674,23.95118004578105,3.7810821974390674,7.419606031327142,,0.014780938701555727,0.8982385943491241,1.0092635501830238,-2.0951114067176646,,Low,Medium Term
146536,-0.48959121124070304,-1.0899883286186296,-2.0548884405179324,-3.4460118375189475,-1.7845742852372282,-3.4460118375189475,-0.5984321618978217,,0.04157584725819606,-1.5802162375415763,-0.8404024293235841,-5.738632079028738,,Low,Medium Term
146537,-20.954865228045215,-20.513166993887467,-19.73287099467026,-18.130091284948215,-1.7826449933703303,-18.130091284948215,-0.5977813022210898,,0.12291114879624811,-0.5345229425514624,-0.23941899803104952,-21.200277375023646,,Moderate,Medium Term
146538,0.3224812083560735,0.8846392293385463,1.8741171182740546,3.9090641168380458,24.664342189264854,3.9090641168380458,7.625227690414915,,0.017245144626252616,0.9124512110312483,1.0738321444151047,-2.222122704881313,,Low,Medium Term
146539,0.30110404817664804,0.8231375312279798,1.7478364160868898,3.6499234454487217,23.732127941826754,3.6499234454487217,7.356289797456306,,0.017231971231612957,0.7496038088467545,0.8885959470678889,-2.2358508355257767,,Low,Medium Term
146540,-20.975478691037818,-20.52832767759932,-19.74317817014447,-18.1428243999869,-1.7884326415965268,-18.1428243999869,-0.5997338301131916,,0.12304143581320444,-0.5339569429821264,-0.23836591114659475,-21.223245444734175,,Moderate,Medium Term
146541,-1.0283157988499436,-6.129728714915994,-5.198892723067017,-3.2928775204293825,-1.7797509134483191,-3.2928775204293825,-0.5968049807424491,,0.0738948286688134,-0.8890856114086348,-0.411737863753581,-10.443216521435417,,Low,Medium Term
146544,-0.4559119233908726,-1.0371308684981262,-2.003057504605854,-3.4133714528560732,-1.7343880509015919,-3.4133714528560732,-0.5815042679689242,,0.04041220879296895,-1.6253119806578025,-0.878852523564766,-5.6861801959841145,,Low,Medium Term
146548,-2.734794719300293,-13.994287304987719,-18.557634451734916,-15.024813153961148,4.81981915537002,-15.024813153961148,1.5814642504285104,0.11296193058651927,0.17995685746879,-0.07801927313832471,-0.08490640135189824,-35.46887890732423,0.9339260818896228,Moderate,Long Term
